stopTag,busLineTag,lat,lon,title,direction,order
4293,38L,37.7834299,-122.43937,Geary Blvd & Divisadero St,Outbound to 48th Avenue,11
4293,38L,37.7834299,-122.43937,Geary Blvd & Divisadero St,Outbound to the Richmond District,20
4293,38,37.78343,-122.4393699,Geary Blvd & Divisadero St,Outbound to 48th Avenue,11
4293,38,37.78343,-122.4393699,Geary Blvd & Divisadero St,Outbound to the Richmond District,20
4294,38L,37.7831799,-122.43957,Geary Blvd & Divisadero St,Inbound to Transbay Terminal,13
4294,38L,37.7831799,-122.43957,Geary Blvd & Divisadero St,Inbound to Downtown,25
4294,38L,37.7831799,-122.43957,Geary Blvd & Divisadero St,Inbound to Downtown,26
4294,38,37.7831799,-122.43957,Geary Blvd & Divisadero St,Inbound to Transbay Terminal,13
4294,38,37.7831799,-122.43957,Geary Blvd & Divisadero St,Inbound to Downtown,25
4294,38,37.7831799,-122.43957,Geary Blvd & Divisadero St,Inbound to Downtown,26
4295,38L,37.7843899,-122.43305,Geary Blvd & Fillmore St,Outbound to 48th Avenue,10
4295,38L,37.7843899,-122.43305,Geary Blvd & Fillmore St,Outbound to the Richmond District,18
4295,38,37.7843899,-122.43305,Geary Blvd & Fillmore St,Outbound to 48th Avenue,10
4295,38,37.7843899,-122.43305,Geary Blvd & Fillmore St,Outbound to the Richmond District,18
4296,38L,37.7842599,-122.43331,Geary Blvd & Fillmore St,Inbound to Transbay Terminal,14
4296,38L,37.7842599,-122.43331,Geary Blvd & Fillmore St,Inbound to Downtown,27
4296,38L,37.7842599,-122.43331,Geary Blvd & Fillmore St,Inbound to Downtown,28
4296,38,37.7842599,-122.43331,Geary Blvd & Fillmore St,Inbound to Transbay Terminal,14
4296,38,37.7842599,-122.43331,Geary Blvd & Fillmore St,Inbound to Downtown,27
4296,38,37.7842599,-122.43331,Geary Blvd & Fillmore St,Inbound to Downtown,28
4297,38,37.7855699,-122.42289,Geary Blvd & Franklin St,Outbound to the Richmond District,14
4298,38,37.7854299,-122.4250799,Geary Blvd & Gough St,Outbound to the Richmond District,15
4299,38,37.78635,-122.4166099,Geary Blvd & Hyde St,Outbound to the Richmond District,11
4300,38,37.78677,-122.4133299,Geary Blvd & Jones St,Outbound to the Richmond District,9
4301,38L,37.7879999,-122.4036599,Geary Blvd & Kearny St,Outbound to 48th Avenue,4
4301,38L,37.7879999,-122.4036599,Geary Blvd & Kearny St,Outbound to the Richmond District,5
4301,38,37.7879999,-122.4036599,Geary Blvd & Kearny St,Outbound to 48th Avenue,4
4301,38,37.7879999,-122.4036599,Geary Blvd & Kearny St,Outbound to the Richmond District,5
4302,19,37.7861399,-122.41825,Geary Blvd & Larkin St,Inbound to Fisherman's Wharf,58
4302,19,37.7861399,-122.41825,Geary Blvd & Larkin St,Outbound to the Richmond District,12
4302,38,37.7861399,-122.41825,Geary Blvd & Larkin St,Inbound to Fisherman's Wharf,58
4302,38,37.7861399,-122.41825,Geary Blvd & Larkin St,Outbound to the Richmond District,12
4303,38L,37.78656,-122.4149699,Geary Blvd & Leavenworth St,Outbound to 48th Avenue,7
4303,38L,37.78656,-122.4149699,Geary Blvd & Leavenworth St,Outbound to the Richmond District,10
4303,38,37.78656,-122.4149699,Geary Blvd & Leavenworth St,Outbound to 48th Avenue,7
4303,38,37.78656,-122.4149699,Geary Blvd & Leavenworth St,Outbound to the Richmond District,10
4304,38L,37.7850299,-122.42781,Geary Blvd & Laguna St,Outbound to 48th Avenue,9
4304,38L,37.7850299,-122.42781,Geary Blvd & Laguna St,Outbound to the Richmond District,16
4304,38,37.78503,-122.4278099,Geary Blvd & Laguna St,Outbound to 48th Avenue,9
4304,38,37.78503,-122.4278099,Geary Blvd & Laguna St,Outbound to the Richmond District,16
4305,38L,37.7848499,-122.42815,Geary Blvd & Laguna St,Inbound to Transbay Terminal,15
4305,38L,37.7848499,-122.42815,Geary Blvd & Laguna St,Inbound to Downtown,29
4305,38L,37.7848499,-122.42815,Geary Blvd & Laguna St,Inbound to Downtown,30
4305,38,37.78485,-122.4281499,Geary Blvd & Laguna St,Inbound to Transbay Terminal,15
4305,38,37.78485,-122.4281499,Geary Blvd & Laguna St,Inbound to Downtown,29
4305,38,37.78485,-122.4281499,Geary Blvd & Laguna St,Inbound to Downtown,30
4307,24,37.76761,-122.43558,Castro St & 14th St,Inbound to Pacific Heights,42
4308,24,37.7674199,-122.4357099,Castro St & 14th St,Outbound to the Bayview District,16
4309,24,37.76583,-122.43557,Castro St & 15th St,Outbound to the Bayview District,17
4310,24,37.7656099,-122.4353799,Castro St & 15th St,Inbound to Pacific Heights,41
4311,24,37.76416,-122.43525,Castro St & 16th St,Inbound to Pacific Heights,40
4312,24,37.76427,-122.43544,Castro St & 16th St,Outbound to the Bayview District,18
4313,24,37.76237,-122.43508,Castro St & 17th St,Inbound to Pacific Heights,39
4314,24,37.7608399,-122.43493,Castro St & 18th St,Inbound to Pacific Heights,38
4315,35,37.76075,-122.43507,Castro St & 18th St,Outbound to Diamond Heights,1
4315,35,37.76075,-122.43507,Castro St & 18th St,Outbound to the Bayview District,20
4315,24,37.7607499,-122.43507,Castro St & 18th St,Outbound to Diamond Heights,1
4315,24,37.7607499,-122.43507,Castro St & 18th St,Outbound to the Bayview District,20
4316,35,37.7593899,-122.4349099,Castro St & 19th St,Outbound to Diamond Heights,2
4316,35,37.7593899,-122.4349099,Castro St & 19th St,Outbound to the Bayview District,21
4316,24,37.75939,-122.43491,Castro St & 19th St,Outbound to Diamond Heights,2
4316,24,37.75939,-122.43491,Castro St & 19th St,Outbound to the Bayview District,21
4317,24,37.7591599,-122.4347899,Castro St & 19th St,Inbound to Pacific Heights,37
4318,35,37.7577799,-122.4347699,Castro St & 20th St,Outbound to Diamond Heights,3
4318,35,37.7577799,-122.4347699,Castro St & 20th St,Outbound to the Bayview District,22
4318,24,37.75778,-122.43477,Castro St & 20th St,Outbound to Diamond Heights,3
4318,24,37.75778,-122.43477,Castro St & 20th St,Outbound to the Bayview District,22
4319,24,37.7576299,-122.4346399,Castro St & 20th St,Inbound to Pacific Heights,36
4320,24,37.7559599,-122.4344599,Castro St & 21st St,Inbound to Pacific Heights,35
4321,24,37.7560999,-122.4346199,Castro St & 21st St,Outbound to the Bayview District,23
4322,24,37.75464,-122.43448,Castro St & 22nd St,Outbound to the Bayview District,24
4323,24,37.75441,-122.43431,Castro St & 22nd St,Inbound to Pacific Heights,34
4324,24,37.75278,-122.43416,Castro St & 23rd St,Inbound to Pacific Heights,33
4325,24,37.7528999,-122.4343199,Castro St & 23rd St,Outbound to the Bayview District,25
4326,24,37.7511999,-122.43401,Castro St & 24th St,Inbound to Pacific Heights,31
4327,24,37.7512499,-122.43418,Castro St & 24th St,Outbound to the Bayview District,27
4328,24,37.74981,-122.43404,Castro St & 25th St,Outbound to the Bayview District,28
4329,24,37.7495999,-122.4338299,Castro St & 25th St,Inbound to Pacific Heights,30
4330,24,37.76918,-122.4359599,Castro St & Duboce Ave,Outbound to the Bayview District,15
4331,24,37.76895,-122.43571,Castro St & Duboce Ave,Inbound to Pacific Heights,43
4332,24,37.75189,-122.43405,Castro St & Elizabeth St,Inbound to Pacific Heights,32
4333,24,37.7520799,-122.4342499,Castro St & Elizabeth St,Outbound to the Bayview District,26
4334,35,37.7621399,-122.43519,Castro St & Market St,Outbound to Diamond Heights,0
4334,35,37.7621399,-122.43519,Castro St & Market St,Outbound to the Bayview District,19
4334,24,37.76214,-122.43519,Castro St & Market St,Outbound to Diamond Heights,0
4334,24,37.76214,-122.43519,Castro St & Market St,Outbound to the Bayview District,19
4335,36,37.7488999,-122.45138,Cityview Way & Knollview Way,Inbound to Forest Hill/Midtown Terrace,51
4335,36,37.7488999,-122.45138,Cityview Way & Knollview Way,Inbound to Forest Hill/Midtown Terrace,59
4336,43,37.71021,-122.43795,Curtis St & Prague St,Outbound to the Crocker-Amazon District,73
4337,91,37.7460599,-122.3869499,Cargo Way & 3rd St,Inbound to 19 th Ave. & Holloway,48
4338,91,37.7457699,-122.3866499,Cargo Way & 3rd St,Outbound to West Portal Station,62
4341,28,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fort Mason,0
4341,28,37.7057599,-122.46927,Daly City Bart Station,Inbound to Bayview District,0
4341,28,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fort Mason,0
4341,28,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fremont & Mission,0
4341,54,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fort Mason,0
4341,54,37.7057599,-122.46927,Daly City Bart Station,Inbound to Bayview District,0
4341,54,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fort Mason,0
4341,54,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fremont & Mission,0
4341,28L,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fort Mason,0
4341,28L,37.7057599,-122.46927,Daly City Bart Station,Inbound to Bayview District,0
4341,28L,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fort Mason,0
4341,28L,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fremont & Mission,0
4341,14L,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fort Mason,0
4341,14L,37.7057599,-122.46927,Daly City Bart Station,Inbound to Bayview District,0
4341,14L,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fort Mason,0
4341,14L,37.7057599,-122.46927,Daly City Bart Station,Inbound to Fremont & Mission,0
4342,10,37.75376,-122.39576,14 Dakota St,Outbound to General Hospital,54
4343,10,37.75374,-122.39565,101 Dakota St,Inbound to Pacific Heights,13
4345,10,37.7526799,-122.3946799,Dakota St & 25th St,Inbound to Pacific Heights,12
4346,82X,37.79363,-122.3977,Davis St & California St,Outbound to Caltrain Depot,5
4346,82X,37.79363,-122.3977,Davis St & California St,Inbound to Howard & Main,24
4346,41,37.79363,-122.3977,Davis St & California St,Outbound to Caltrain Depot,5
4346,41,37.79363,-122.3977,Davis St & California St,Inbound to Howard & Main,24
4347,31BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,31BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,31BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,17
4347,31BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,31BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,13
4347,31BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,14
4347,38BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,38BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,38BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,17
4347,38BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,38BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,13
4347,38BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,14
4347,1AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,1AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,1AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,17
4347,1AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,1AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,13
4347,1AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,14
4347,31AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,31AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,31AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,17
4347,31AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,31AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,13
4347,31AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,14
4347,38AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,38AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,38AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,17
4347,38AX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,38AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,13
4347,38AX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,14
4347,1BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,1BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,1BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,17
4347,1BX,37.7926099,-122.39753,Davis St & Pine St,Outbound to the Richmond District,0
4347,1BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,13
4347,1BX,37.7926099,-122.39753,Davis St & Pine St,Inbound to Downtown,14
4350,10,37.7660599,-122.40163,De Haro St & 16th St,Inbound to Pacific Heights,23
4350,10,37.7660599,-122.40163,De Haro St & 16th St,Inbound to Fisherman's Wharf,39
4350,19,37.76606,-122.40163,De Haro St & 16th St,Inbound to Pacific Heights,23
4350,19,37.76606,-122.40163,De Haro St & 16th St,Inbound to Fisherman's Wharf,39
4351,19,37.76476,-122.40152,De Haro St & 17th St,Inbound to Fisherman's Wharf,38
4352,19,37.7622099,-122.4012399,De Haro St & 18th St,Inbound to Fisherman's Wharf,36
4353,19,37.7609299,-122.4011199,De Haro St & 19th St,Inbound to Fisherman's Wharf,35
4354,19,37.75967,-122.40103,De Haro St & 20th St,Inbound to Fisherman's Wharf,34
4355,19,37.7574399,-122.4008199,De Haro St & 22nd St,Inbound to Fisherman's Wharf,32
4356,19,37.7548899,-122.40057,De Haro St & 23rd St,Inbound to Fisherman's Wharf,31
4357,19,37.7634999,-122.4013699,De Haro St & Mariposa St,Inbound to Fisherman's Wharf,37
4358,19,37.75802,-122.40087,De Haro St & Southern Heights Ave,Inbound to Fisherman's Wharf,33
4359,52,37.7469299,-122.4401999,5157 Diamond Heights Blvd,Inbound to Forest Hill Station,26
4360,35,37.7401999,-122.43576,Diamond Heights & Addison St,Inbound to Castro Station,5
4360,35,37.7401999,-122.43576,Diamond Heights & Addison St,Inbound to Forest Hill Station,22
4360,52,37.7402,-122.4357599,Diamond Heights & Addison St,Inbound to Castro Station,5
4360,52,37.7402,-122.4357599,Diamond Heights & Addison St,Inbound to Forest Hill Station,22
4361,52,37.73867,-122.43668,Diamond Heights Blvd & Berkeley,Inbound to Forest Hill Station,21
4362,52,37.7386,-122.4368999,Diamond Heights Blvd & Berkeley,Outbound to Lagrande & Persia,14
4363,52,37.7418499,-122.4356599,Diamond Heights Blvd & Diamond St,Inbound to Forest Hill Station,23
4364,52,37.74159,-122.43574,Diamond Heights Blvd & Diamond St,Outbound to Lagrande & Persia,12
4366,52,37.7452399,-122.43985,Diamond Heights Blvd & Duncan,Inbound to Forest Hill Station,25
4367,52,37.7436299,-122.43751,Diamond Heights Blvd & Gold Mine,Inbound to Forest Hill Station,24
4368,52,37.74029,-122.4358799,Diamond Heights Blvd Gold Mine,Outbound to Lagrande & Persia,13
4369,52,37.7435899,-122.43786,Diamond Heights Blvd & Gold Mine,Outbound to Lagrande & Persia,11
4370,35,37.7512599,-122.4363799,Diamond St & 24th St,Outbound to Diamond Heights,10
4371,35,37.75108,-122.43622,Diamond St & 24th St,Inbound to Castro Station,15
4372,35,37.7496499,-122.4362099,Diamond St & 25th St,Outbound to Diamond Heights,11
4373,35,37.7494899,-122.4360599,Diamond St & 25th St,Inbound to Castro Station,14
4374,35,37.74789,-122.43591,Diamond St & 26th St,Inbound to Castro Station,12
4375,35,37.7478499,-122.4360699,Diamond St & 26th St,Outbound to Diamond Heights,13
4376,35,37.74629,-122.43576,Diamond St & 27th St,Inbound to Castro Station,10
4377,35,37.7462599,-122.4359199,Diamond St & 27th St,Outbound to Diamond Heights,15
4378,35,37.7446899,-122.4355999,Diamond St & 28th St,Inbound to Castro Station,8
4379,35,37.74465,-122.43576,Diamond St & 28th St,Outbound to Diamond Heights,17
4380,35,37.74325,-122.43566,Diamond St & 29th St,Outbound to Diamond Heights,18
4381,35,37.7430799,-122.4354899,Diamond St & 29th St,Inbound to Castro Station,7
4382,52,37.73868,-122.43447,Diamond St & Arbor St,Inbound to Forest Hill Station,17
4383,52,37.73826,-122.4346699,Diamond St & Arbor St,Outbound to Lagrande & Persia,18
4384,35,37.7470999,-122.4358399,Diamond St & Cesar Chavez St,Inbound to Castro Station,11
4385,35,37.7470699,-122.4359899,Diamond St & Cesar Chavez St,Outbound to Diamond Heights,14
4386,36,37.7333899,-122.4341,Diamond St & Bosworth St,Outbound to The Mission District,33
4386,36,37.7333899,-122.4341,Diamond St & Bosworth St,Inbound to the Bayview District,34
4386,23,37.7333899,-122.4341,Diamond St & Bosworth St,Outbound to The Mission District,33
4386,23,37.7333899,-122.4341,Diamond St & Bosworth St,Inbound to the Bayview District,34
4387,44,37.7333299,-122.43431,Diamond St & Bosworth St,Inbound to Forest Hill/Midtown Terrace,15
4387,44,37.7333299,-122.43431,Diamond St & Bosworth St,Inbound to Forest Hill/Midtown Terrace,15
4387,44,37.7333299,-122.43431,Diamond St & Bosworth St,Outbound to San Francisco Zoo,27
4387,36,37.7333299,-122.43431,Diamond St & Bosworth St,Inbound to Forest Hill/Midtown Terrace,15
4387,36,37.7333299,-122.43431,Diamond St & Bosworth St,Inbound to Forest Hill/Midtown Terrace,15
4387,36,37.7333299,-122.43431,Diamond St & Bosworth St,Outbound to San Francisco Zoo,27
4387,23,37.7333299,-122.43431,Diamond St & Bosworth St,Inbound to Forest Hill/Midtown Terrace,15
4387,23,37.7333299,-122.43431,Diamond St & Bosworth St,Inbound to Forest Hill/Midtown Terrace,15
4387,23,37.7333299,-122.43431,Diamond St & Bosworth St,Outbound to San Francisco Zoo,27
4388,52,37.7344599,-122.43384,Diamond St & Chenery St,Inbound to Forest Hill Station,14
4388,52,37.7344599,-122.43384,Diamond St & Chenery St,Outbound to The Mission District,34
4388,36,37.7344599,-122.43384,Diamond St & Chenery St,Inbound to Forest Hill Station,14
4388,36,37.7344599,-122.43384,Diamond St & Chenery St,Outbound to The Mission District,34
4389,52,37.7344699,-122.43395,Diamond St & Chenery St,Outbound to Lagrande & Persia,21
4389,52,37.7344699,-122.43395,Diamond St & Chenery St,Inbound to Forest Hill/Midtown Terrace,14
4389,52,37.7344699,-122.43395,Diamond St & Chenery St,Inbound to Forest Hill/Midtown Terrace,14
4389,36,37.7344699,-122.43395,Diamond St & Chenery St,Outbound to Lagrande & Persia,21
4389,36,37.7344699,-122.43395,Diamond St & Chenery St,Inbound to Forest Hill/Midtown Terrace,14
4389,36,37.7344699,-122.43395,Diamond St & Chenery St,Inbound to Forest Hill/Midtown Terrace,14
4390,35,37.7488499,-122.4361599,Diamond St & Clipper St,Outbound to Diamond Heights,12
4391,35,37.7486799,-122.4359899,Diamond St & Clipper St,Inbound to Castro Station,13
4392,52,37.7382999,-122.4363,Diamond St & Conrad St,Inbound to Forest Hill Station,19
4393,52,37.73841,-122.4359299,Diamond St & Conrad St,Outbound to Lagrande & Persia,16
4394,35,37.7415999,-122.43535,Diamond St & Diamond Heights,Inbound to Castro Station,6
4395,52,37.73822,-122.43726,Diamond St & Diamond Heights Blvd,Inbound to Forest Hill Station,20
4397,35,37.7419199,-122.43548,Diamond St & Diamond Heights Blvd,Outbound to Diamond Heights,19
4398,35,37.74564,-122.43586,Diamond St & Duncan St,Outbound to Diamond Heights,16
4399,35,37.7454699,-122.4356899,Diamond St & Duncan St,Inbound to Castro Station,9
4400,52,37.7388,-122.43463,Diamond St & Moffitt St,Outbound to Lagrande & Persia,17
4401,52,37.7388899,-122.4345999,Diamond St & Moffitt St,Inbound to Forest Hill Station,18
4402,52,37.7362299,-122.4344399,Diamond St & Surrey St,Outbound to Lagrande & Persia,20
4403,52,37.73608,-122.43433,Diamond St & Surrey St,Inbound to Forest Hill Station,15
4404,52,37.7373399,-122.43462,Diamond St & Sussex St,Inbound to Forest Hill Station,16
4405,52,37.73731,-122.4347499,Diamond St & Sussex St,Outbound to Lagrande & Persia,19
4406,30X,37.8019099,-122.4433199,Divisadero St & Bay St,Inbound to Howard & Embarcadero,3
4407,30,37.80377,-122.4437,Divisadero St & Beach St,Outbound to the Marina District,42
4408,24,37.78628,-122.44,Divisadero St & Bush St,Inbound to Pacific Heights,51
4409,24,37.7881799,-122.4403799,Divisadero St & California St,Inbound to Pacific Heights,52
4410,24,37.7879899,-122.4404999,Divisadero St & California St,Outbound to the Bayview District,6
4411,30,37.8000399,-122.44294,Divisadero St & Chestnut St,Inbound to Caltrain,0
4411,30,37.8000399,-122.44294,Divisadero St & Chestnut St,Inbound to Howard & Embarcadero,5
4411,30X,37.8000399,-122.4429399,Divisadero St & Chestnut St,Inbound to Caltrain,0
4411,30X,37.8000399,-122.4429399,Divisadero St & Chestnut St,Inbound to Howard & Embarcadero,5
4412,24,37.7899799,-122.4407399,Divisadero St & Clay St,Inbound to Pacific Heights,53
4413,24,37.7899699,-122.4408899,Divisadero St & Clay St,Outbound to the Bayview District,5
4414,24,37.7804999,-122.43881,Divisadero St & Eddy St,Inbound to Pacific Heights,48
4415,31,37.7804499,-122.43898,Divisadero St & Eddy St,Outbound to Ocean Beach,22
4415,31,37.7804499,-122.43898,Divisadero St & Eddy St,Outbound to the Bayview District,10
4415,24,37.7804499,-122.43898,Divisadero St & Eddy St,Outbound to Ocean Beach,22
4415,24,37.7804499,-122.43898,Divisadero St & Eddy St,Outbound to the Bayview District,10
4418,30,37.8009699,-122.4431399,Divisadero St & Francisco St,Outbound to the Marina District,45
4418,30,37.8009699,-122.4431399,Divisadero St & Francisco St,Inbound to Howard & Embarcadero,4
4418,30X,37.80097,-122.44314,Divisadero St & Francisco St,Outbound to the Marina District,45
4418,30X,37.80097,-122.44314,Divisadero St & Francisco St,Inbound to Howard & Embarcadero,4
4421,24,37.78338,-122.43941,Divisadero St & Geary Blvd,Inbound to Pacific Heights,49
4422,24,37.78316,-122.43953,Divisadero St & Geary Blvd,Outbound to the Bayview District,9
4423,24,37.7713299,-122.43698,Divisadero St & Haight St,Inbound to Pacific Heights,44
4424,24,37.7710499,-122.4371,Divisadero St & Haight St,Outbound to the Bayview District,14
4425,24,37.77506,-122.43774,Divisadero St & Hayes St,Inbound to Pacific Heights,46
4426,24,37.77489,-122.43786,Divisadero St & Hayes St,Outbound to the Bayview District,12
4427,24,37.79154,-122.44108,Divisadero St & Jackson St,Inbound to Pacific Heights,54
4428,24,37.7778599,-122.4382999,Divisadero St & McAllister St,Inbound to Pacific Heights,47
4429,24,37.77768,-122.43841,Divisadero St & McAllister St,Outbound to the Bayview District,11
4430,30,37.80284,-122.44351,Divisadero St & North Point St,Outbound to the Marina District,43
4431,24,37.77319,-122.43735,Divisadero St & Oak St,Inbound to Pacific Heights,45
4432,24,37.77305,-122.43749,Divisadero St & Oak St,Outbound to the Bayview District,13
4433,24,37.7869999,-122.4403199,Divisadero St & Pine St,Outbound to the Bayview District,7
4434,24,37.7853399,-122.43981,Divisadero St & Sutter St,Inbound to Pacific Heights,50
4435,24,37.7851499,-122.43994,Divisadero St & Sutter St,Outbound to the Bayview District,8
4436,90,37.76934,-122.41074,Division St & Bryant St,Outbound to San Bruno & Arleta,19
4436,90,37.76934,-122.41074,Division St & Bryant St,Outbound to Visitacion Valley,15
4436,9,37.7693399,-122.4107399,Division St & Bryant St,Outbound to San Bruno & Arleta,19
4436,9,37.7693399,-122.4107399,Division St & Bryant St,Outbound to Visitacion Valley,15
4437,10,37.76976,-122.4031499,Division St & Rhode Island St,Outbound to General Hospital,40
4437,10,37.76976,-122.4031499,Division St & Rhode Island St,Outbound to Hunter's Point,27
4437,19,37.76976,-122.40315,Division St & Rhode Island St,Outbound to General Hospital,40
4437,19,37.76976,-122.40315,Division St & Rhode Island St,Outbound to Hunter's Point,27
4438,10,37.7698899,-122.4032999,Division St & Townsend St,Inbound to Pacific Heights,27
4438,10,37.7698899,-122.4032999,Division St & Townsend St,Inbound to Fisherman's Wharf,43
4438,19,37.7698899,-122.4032999,Division St & Townsend St,Inbound to Pacific Heights,27
4438,19,37.7698899,-122.4032999,Division St & Townsend St,Inbound to Fisherman's Wharf,43
4439,56,37.7172899,-122.40773,Delta St & Tioga Ave,Inbound to Visitacion Valley School,16
4440,19,37.7292499,-122.36965,Donahue St & Innes Ave,Outbound to Hunter's Point,66
4443,48,37.7511199,-122.4385399,Douglass St & 24th St,Inbound to Potrero Hill,46
4444,48,37.75352,-122.43875,Douglass St & Alvarado St,Inbound to Potrero Hill,45
4445,82X,37.7939799,-122.3963499,Drumm St & California St,Inbound to Sansome & Filbert,3
4445,82X,37.7939799,-122.3963499,Drumm St & California St,Outbound to the Presidio,2
4445,41,37.79398,-122.39635,Drumm St & California St,Inbound to Sansome & Filbert,3
4445,41,37.79398,-122.39635,Drumm St & California St,Outbound to the Presidio,2
4447,N,37.7694699,-122.42941,Duboce Ave & Church St,Outbound to Ocean Beach via Downtown,9
4448,N,37.7694099,-122.4294,Duboce Ave & Church St,Inbound to Caltrain via Downtown,23
4453,52,37.7452,-122.4414099,Duncan St & Amber Dr,Outbound to Lagrande & Persia,9
4454,52,37.74519,-122.44304,Duncan St & Cameo Way,Outbound to Lagrande & Persia,8
4455,52,37.74526,-122.4402899,Duncan St & Diamond Heights Blvd,Outbound to Lagrande & Persia,10
4456,54,37.7287799,-122.37313,Earl St & Kirkwood Ave,Inbound to Bayview District,82
4472,31,37.78192,-122.4289499,Eddy St & Buchanan St,Outbound to Ocean Beach,18
4473,31,37.7817699,-122.42914,Eddy St & Buchanan St,Inbound to Downtown,37
4474,31,37.7805499,-122.43876,Eddy St & Divisadero St,Inbound to Downtown,33
4475,31,37.7814999,-122.43224,Eddy St & Fillmore St,Outbound to Ocean Beach,19
4476,31,37.7813499,-122.43243,Eddy St & Fillmore St,Inbound to Downtown,36
4477,31,37.7825199,-122.42427,Eddy St & Gough St,Outbound to Ocean Beach,16
4478,31,37.7824,-122.4241999,Eddy St & Gough St,Inbound to Downtown,39
4479,31,37.7834799,-122.41572,Eddy St & Hyde St,Inbound to Downtown,43
4480,31,37.7838899,-122.41243,Eddy St & Jones St,Inbound to Downtown,45
4481,31,37.7833499,-122.4176899,Eddy St & Larkin St,Outbound to Ocean Beach,13
4482,31,37.78327,-122.4173599,Eddy St & Larkin St,Inbound to Downtown,42
4482,31,37.78327,-122.4173599,Eddy St & Larkin St,Outbound to Hunter's Point,15
4482,19,37.7832699,-122.41736,Eddy St & Larkin St,Inbound to Downtown,42
4482,19,37.7832699,-122.41736,Eddy St & Larkin St,Outbound to Hunter's Point,15
4483,31,37.7836799,-122.41408,Eddy St & Leavenworth St,Inbound to Downtown,44
4484,31,37.7821299,-122.4273,Eddy St & Laguna St,Outbound to Ocean Beach,17
4485,31,37.78202,-122.4272299,Eddy St & Laguna St,Inbound to Downtown,38
4486,31,37.78427,-122.4093999,Eddy St & Mason St,Inbound to Downtown,47
4487,31,37.7810799,-122.43551,Eddy St & Pierce St,Outbound to Ocean Beach,20
4488,31,37.7809299,-122.43571,Eddy St & Pierce St,Inbound to Downtown,35
4489,31,37.7831799,-122.41904,Eddy St & Polk St,Outbound to Ocean Beach,14
4490,31,37.78306,-122.4190199,Eddy St & Polk St,Inbound to Downtown,41
4490,31,37.78306,-122.4190199,Eddy St & Polk St,Outbound to Hunter's Point,14
4490,19,37.78306,-122.4190199,Eddy St & Polk St,Inbound to Downtown,41
4490,19,37.78306,-122.4190199,Eddy St & Polk St,Outbound to Hunter's Point,14
